1598,Dung Buoc Giang Ho           ,Man
1599,Dung Buon Nua Anh Hoi        ,Thanh Thao
1600,Dung Buon Phien              ,My Tam
1601,Dung Buon Ta Hoi             ,Quang Dung
1602,Dung Dua Voi Tinh Yeu        ,Ly Hai
1603,Dung Gian Anh Nhe            ,Truong Dan Huy; Phuong Nghi
1604,Dung Gian Anh                ,Tinh Tuan Vy
1605,Dung Hoai Nghi Anh Nhe       ,Bao Han; Thien Kim
1606,Dung Hoi Vi Sao              ,Phillip Huy
1607,Dung Lua Doi Nhau            ,Bruce Doan
1608,Dung Lua Doi Nhau            ,Thanh Ha
1609,Dung Mot Mua Hoa             ,Ly Hai; Thanh Thao
1610,Dung Nhac Chuyen Long        ,Manh Quynh
1611,Dung Nhac Den Tinh Yeu       ,Lam Nhat Tien
1612,Dung Nhac Nua                ,Ha Vy
1613,Dung Nhin Doi Xa Voi         ,Lam Nhat Tien; Lam Thuy Van
1614,Dung Noi Xa Nhau             ,Ngoc Dai; Du Minh
1615,Dung Noi Xa Nhau             ,Son Tuyen
1616,Dung Noi Yeu Toi             ,Ha Vy
1617,Dung Pha Vo An Tinh          ,Female
1618,Dung Qua Loi Do              ,Lam Truong; Phuong Thanh
1619,Dung Quen Em Nhe             ,Hoang Hai
1620,Dung So                      ,Dam Vinh Hung
1621,Dung Thuong Toi              ,Dam Vinh Hung
1622,Dung Trach Anh Toi Nghiep    ,Truong Vu
1623,Dung Trach Dieu Bong         ,Hoai Nam
1624,Dung Trach Dieu Bong         ,Phi Nhung
1625,Dung Trach Dieu Dong         ,Kha Tu; Cao Thang
1626,Dung Trach Em Toi Nghiep     ,Ha Vy
1627,Dung Trach Nguoi Oi          ,Thuy Tien
1628,Dung Voi                     ,Bao Han; Phi Phi
1629,Dung Xa Anh Dem Nay          ,The Son
1630,Dung Xa Em Dem Nay           ,Thao My; Y Phung
1631,Dung Xa Em Dem Nay           ,Thao My
1632,Dung Xa Nhau                 ,Female
1633,Dung Yeu Toi                 ,Luu Bich
1634,Dung Yeu Toi                 ,Man
1635,Dung Yeu Toi                 ,Vu Khanh
1636,Duoc Tin Em Lay Chong        ,Ngoc Hai
1637,Duoc Tin Em Lay Chong        ,Tuan Vu
1638,Duoi Anh Nang Mat Troi       ,Bao Han
1639,Duoi Bong Tre Lang           ,Loan Chau
1640,Duoi Gian Hoa Cu             ,Tuan Ngoc
1641,Duong Ai Nay Di              ,Thien Kim
1642,Duong Em Di                  ,Tran Thai Hoa
1643,Duong Em Di                  ,Y Lan
1644,Duong Len Non                ,Man
1645,Duong Nhu Em Da Yeu Anh      ,Thanh Ha
1646,Duong Tinh Doi Nga           ,Giao Linh; Tuan Vu
1647,Duong Tinh Doi Nga           ,Tuan Canh; Mai Hau
1648,Duong Tinh Hai Loi           ,Quang Dung; Thanh Thao
1649,Duong Tinh Nhieu Loi         ,Bao Tuan
1650,Duong Vao Tinh Yeu           ,Truc Lam; Truc Linh
1651,Duong Ve Hai Thon            ,Lili Hue; Andy Tram
1652,Duong Ve Hai Thon            ,Phi Nhung
1653,Duong Ve Hai Thon            ,Song Ca
1654,Duong Ve Mien Trung          ,Lam Vu
1655,Duong Ve Que Huong           ,Trang Thanh Lan; Quang Binh
1656,Duong Ve Viet Bac            ,Nguyen Khang; Vu Tuan Duc
1657,Duong Xa Uot Mi              ,Man
1658,Duong Xa Uot Mua             ,Cong Thanh
1659,Duong Xa Uot Mua             ,Man
1660,Duong Xa Uot Mua             ,Nguyen Hung
1661,Duong Xua Loi Cu             ,Hoai Nam
1662,Duong Xua Loi Cu             ,Huyen Chau
1663,Duong Xua Loi Cu             ,Man
1664,Duong Xua Loi Cu             ,Nhu Quynh
1665,Duong Xua                    ,Hoai Vu
1666,Duong Xua                    ,Ngoc Huong
1667,Duyen Dang Ao Hoa            ,Quoc Dai
1668,Duyen Kiep                   ,Le Huynh
1669,Duyen Kiep                   ,Quang Le
1670,Duyen Ngheo                  ,Phi Nhung; Manh Quynh
1671,Duyen Phan                   ,Ngoc Ho
1672,Duyen Que                    ,Female
1673,Duyen Que                    ,Ngoc Dai; Du Minh
1674,Duyen Que                    ,Son Tuyen
1675,Duyen The                    ,Hai Ly
1676,Duyen Tinh Ly Ngua O         ,Duy Linh
1677,Duyen Tinh                   ,Huong Lan
1678,Duyen Tinh                   ,Quang Linh
1679,Duyen Tinh                   ,Vu Son; Le Uyen
1680,Em Co Bao Gio Con Nho Mua Xuan,Vu Khanh
1681,Em Co Cho Duoc Khong         ,Lam Chan Khang
1682,Em Co Con Nho                ,Le Uyen Nhi
1683,Em Co Hieu Long Anh          ,Luong Gia Huy
1684,Em Co Vui Khi Mua Xuan Den   ,Quang Linh
1685,Em Con Be Lam Anh Oi         ,Tam Doan
1686,Em Con Mai Tinh Dau          ,Nhu Quynh
1687,Em Con Nho Hay Em Da Quen    ,Dan Huy
1688,Em Con Tuoi 15               ,Dang Truong Phat
1689,Em Cu Di                     ,Nguyen Hung
1690,Em Cu Hen                    ,Hoai Nam
1691,Em Da Quen Mot Dong Song     ,Dam Vinh Hung
1692,Em Da Quen Mot Giong Song    ,Lam Nhat Tien
1693,Em Da Thay Mua Xuan Chua     ,Quang Dung
1694,Em Dau Biet                  ,Lam Truong; Minh Tuyet
1695,Em Dau Biet                  ,Minh Tuyet; Lam Truong
1696,Em Dau Biet                  ,Trung Hanh; Nini
1697,Em Dau Nao Hay               ,Nguyen U Vien
1698,Em Den Tham Anh Dem 30       ,Khanh Ly
1699,Em Den Tham Anh Dem 30       ,Lam Nhat Tien
1700,Em Den Tham Anh Mot Chieu Mua,Vu Khanh
1701,Em Dep Nhat Dem Nay          ,Tami Le
1702,Em Dep Nhu Mo                ,Man
1703,Em Di Bo Lai Con Duong       ,Cam Van
1704,Em Di Bo Lai Con Duong       ,Dam Vinh Hung
1705,Em Di Bo Lai Con Duong       ,Vu Khanh
1706,Em Di Chua Huong             ,Doan Thy
1707,Em Di Chua Huong             ,Hong Van
1708,Em Di Chua Huong             ,Y Lan
1709,Em Di Mua Cuoi               ,Tuan Vu
1710,Em Di Noi Ay                 ,Jimmi Jc Nguyen
1711,Em Di Roi                    ,Le Tri
1712,Em Di Tren Co Non            ,Huong Lan
1713,Em Di Tren Co Non            ,Kha Tu
1714,Em Di Tren Co Non            ,Phi Nhung
1715,Em Di Tren Co Non            ,Phuong Hong Que
1716,Em Di Xem Hoi Trang Ram      ,Anh Dung; Quynh Huong
1717,Em Di Xem Hoi Trang Ram      ,Nhu Quynh
1718,Em Di                        ,Don Ho
1719,Em Di                        ,Man
1720,Em Di                        ,Thai Chau
1721,Em Gang Cho                  ,Tran Thai Hoa
1722,Em Hau Phuong Anh Tien Tuyen ,Manh Dinh; Y Phung
1723,Em Hau Phuong Anh Tien Tuyen ,Truong Vu; Nhu Quynh
1724,Em Hau Phuong Anh Tien Tuyen ,Tuan Vu; Huong Lan
1725,Em Hau Phuong Anh Tien Tuyen ,Tuan Vu
1726,Em Hay Ngu Di                ,My Linh
1727,Em Hay Ngu Di                ,My Tam
1728,Em Hay Ngu Di                ,Thanh Ha
1729,Em Hay Ngu Di                ,Thanh Lam
1730,Em Hay Ve Di                 ,Che Thanh
1731,Em Hay Ve Di                 ,Truong Vu
1732,Em Hey                       ,Man
1733,Em Hien Nhu Ma Soeur         ,Tran Thai Hoa
1734,Em Khoc Di Em                ,Man
1735,Em Khong Buon Nhung Em Se Khoc Vi Em,Hoang Chau
1736,Em La Anh Sao Bang           ,Le Dung
1737,Em La Bien Rong              ,Ninh Cat Loan Chau
1738,Em La Doa Hoa Hong           ,Thanh Thuy
1739,Em La Mua Xuan               ,Lam Truong
1740,Em La Mua Xuan               ,Thuy Tien
1741,Em La Tat Ca                 ,Tuan Vu
1742,Em La Vi Sao Trong Mat Anh   ,Nhat Thang
1743,Em Mai Yeu Anh               ,Thanh Trucentertaiment
1744,Em Moi Biet Yeu Lan Dau      ,Dalena
1745,Em Ngu Trong Mot Mua Dong    ,Vu Khanh; Y Lan
1746,Em Ngu Trong Mot Mua Dong    ,Y Lan
1747,Em Nho Anh Nhieu Hon         ,Cam Ly
1748,Em Nhu Lan May               ,Lynda Trang Dai; Tommy Ngo
1749,Em Nhu Tia Nang Mat Troi     ,Thanh Vy
1750,Em Oi Dung Doi Thay          ,Van Quang Long
1751,Em Oi Ha Noi Pho             ,Cam Van
1752,Em Oi Ha Noi Pho             ,Khanh Ly
1753,Em Oi La Thu Mua             ,Tu Quyen; Johnny Dung
1754,Em Quen Mua Dong             ,Lam Truong
1755,Em Quen Mua Dong             ,Minh Tuyet
1756,Em Rang Cho                  ,Tran Thai Hoa
1757,Em Sap Ve Chua               ,Truong Vu
1758,Em Se Den                    ,Thuy Tien
1759,Em Se La Nguoi Ra Di         ,Cam Ly
1760,Em Toi                       ,Dinh Vu
1761,Em Toi                       ,Quang Linh
1762,Em Tuyet Voi                 ,Quang Dung
1763,Em Va Co Ay Anh Phai Lam Sao ,Luu Chi Vy
1764,Em Van Biet                  ,Minh Tuyet
1765,Em Van Can Anh               ,Truc Loan
1766,Em Van Cho Anh               ,Cat Tien
1767,Em Van Cho Anh               ,La Suong Suong
1768,Em Van Lam Tin Anh           ,Cam Ly
1769,Em Van Mai La Niem Dau       ,Quang Dung
1770,Em Van Mo                    ,Thanh Truc
1771,Em Ve Keo Mua                ,Khanh Hoang
1772,Em Ve Keo Mua                ,Phi Nhung
1773,Em Ve Keo Mua                ,Thanh Thu
1774,Em Ve Keo Troi Mua           ,Cam Ly
1775,Em Ve Miet Thu               ,Kha Tu
1776,Em Ve Nao Co Hay             ,Ngoc Lan
1777,Em Ve Qua Ben Bac            ,Khanh Hoang
1778,Em Ve Qua Ben Bac            ,Phi Nhung
1779,Em Ve Tinh Khoi              ,Bang Kieu
1780,Em Ve Tinh Khoi              ,Dan Huy; Tuong Vi
1781,Em Ve Tinh Khoi              ,Johnny Dung; Minh Tuyet
1782,Em Ve Tinh Khoi              ,Ngoc Hanh; Tony Tuan
1783,Em Ve Tinh Khoi              ,Nhat Hao
1784,Em Ve Tinh Khoi              ,Phuong Thanh; Bang Kieu
1785,Em Ve Tinh Khoi              ,Tran Thai Ha
1786,Em Ve Voi Nguoi              ,Ngoc Son
1787,Em Ve Voi Nguoi              ,Quang Le
1788,Em Ve                        ,Hong Ngoc
1789,Em Ve                        ,Lam Thuy Van
1790,Em Xinh Nhat Dem Nay         ,Trinh Nam Son
1791,Em Yeu I Love You            ,Phan Dinh Tung
1792,Em                           ,Ngoc Ho
1793,Email Tinh Yeu               ,Dan Truong
1794,Ga Chieu                     ,Phuong Mai
1795,Gac Nho Dem Xuan             ,Huong Lan
1796,Gai Nha Ngheo                ,Ha Vy
1797,Gai Nha Ngheo                ,Mong Thi
1798,Gai Nha Ngheo                ,My Huyen
1799,Gai Xuan                     ,Ha Phuong
1800,Gai Xuan                     ,Hai Ly
1801,Gai Xuan                     ,Huong Lan
1802,Gai Xuan                     ,Man
1803,Gan Nhu Niem Tuyet Vong      ,Vu Khanh
1804,Ganh Lua                     ,Nguyen Hung; Nhu Quynh
1805,Gap Lai Co Nhan              ,Truong Vu
1806,Gap Lai Nguoi Xua            ,Manh Quynh; Que Trang
1807,Gap Nhau Lam Chi             ,Truong Vu
1808,Gap Nhau Lam Ngo             ,Son Tuyen; Tuan Vu
1809,Gap Nhau Trong Mua           ,Truong Vu
1810,Ghen                         ,Man
1811,Ghen                         ,Ngoc Bao
1812,Ghen                         ,Tuan Ngoc
1813,Ghen                         ,Vu Khanh
1814,Ghet Anh Ghe                 ,Hung Cuong; Mai Le Huyen
1815,Gia Biet Sai Gon             ,Thanh Tuyen
1816,Gia Biet Sai Gon             ,Truong Vu
1817,Gia Biet Tinh Em             ,Vu Khanh
1818,Gia Biet Truong Xua          ,Hong Truc
1819,Gia Dieu Tinh Yeu            ,Quang Dung
1820,Gia Doi                      ,Phuong Nghi
1821,Gia Tu Co Do                 ,Ngoc Ha
1822,Gia Tu Dem Mua               ,Female
1823,Gia Tu Dem Mua               ,Khanh Hoang
1824,Gia Tu Dem Mua               ,Le Tam
1825,Gia Tu Dem Mua               ,Le Toan
1826,Gia Tu Di Vang               ,Hoai Vu
1827,Gia Tu Di Vang               ,Truc Lan
1828,Gia Tu Em                    ,Ly Hai; Thanh Thao
1829,Gia Tu Tinh Yeu              ,Female
1830,Gia Tu Vu Khi                ,Che Linh
1831,Gia Tu Vu Khi                ,Truong Vu
1832,Gia Tu                       ,Nguyen Son
1833,Gia Tu                       ,Que Trang
1834,Gia Tu                       ,Quoc Dai
1835,Giac Mo Ban Dau              ,Tommy Ngo
1836,Giac Mo Buon                 ,Quang Dung
1837,Giac Mo Canh Co              ,Phi Nhung; Nhu Quynh
1838,Giac Mo Co Em                ,Ly Hai
1839,Giac Mo Hoi Huong            ,Le Thu
1840,Giac Mo Hoi Huong            ,Tran Duc
1841,Giac Mo Khong Den Hai Lan    ,The Son
1842,Giac Mo Mong Say             ,Thanh Thuy
1843,Giac Mo Mua Dong             ,Dan Truong
1844,Giac Mo Mua Dong             ,Huy Vu
1845,Giac Mo Mua Dong             ,Loan Chau
1846,Giac Mo Mua Dong             ,Thu Minh
1847,Giac Mo Mua Thu              ,My Tam
1848,Giac Mo Ngay Xua             ,Viet Quang
1849,Giac Mo Nong Say             ,Thanh Thuy
1850,Giac Mo Thoi Gian            ,Ngoc Huong
1851,Giac Mo Tinh Yeu             ,My Tam
1852,Giac Mo Tuyet Voi            ,Diem Lien
1853,Giac Mo Tuyet Voi            ,Johnny Dung
1854,Giac Mo Tuyet Voi            ,Lam Truong
1855,Giac Mo Ve Em                ,Lam Truong
1856,Giac Mo                      ,Pham Hong Anh
1857,Giac Mo                      ,Vpop
1858,Giac Mong Vien Du            ,Y Lan
1859,Giac Ngu Co Don              ,Thanh Thanh
1860,Giac Ngu Dau Moi             ,Ha Vy
1861,Giai Thoat                   ,Dam Vinh Hung
1862,Gian Hon 2                   ,Phi Nhung
1863,Gian Hon 2                   ,The Vu
1864,Gian Hon 2                   ,Truong Vu
1865,Gian Hon                     ,Dang Truong Phat
1866,Gian Hon                     ,Don Ho; Nguyen Hung; The Son
1867,Gian Hon                     ,Hoang Son
1868,Gian Hon                     ,Hung Cuong; Mai Le Huyen
1869,Gian Hon                     ,Khanh Hoang
1870,Gian Hon                     ,Quang Le
1871,Gian Ma Thuong               ,Huong Lan
1872,Gian Nhau Mat Vui            ,Hung Cuong; Mai Le Huyen
1873,Gian Nhau Mot Tuan           ,Lam Gia Minh
1874,Giang Cau 1                  ,Tai Linh Dinh Van
1875,Giang Cau 2                  ,Thanh Huyen; Chung Tu Luu
1876,Giang Cau                    ,Elvis Phuong; Huong Lan; Quang Binh; Trang Thanh Lan
1877,Giang Cau                    ,Kha Tu; Ky Vuong
1878,Giang Lan                    ,Y Lan
1879,Giang Ngoc                   ,Lili Hue
1880,Giang Ngoc                   ,Mat Ngoc
1881,Giang Ngoc                   ,Ngoc Lan
1882,Giang Sinh Hong              ,Vu Luan; Ha My
1883,Giang Sinh Ky Niem           ,Bruce Doan
1884,Giao Mua                     ,Quang Dung
1885,Giat Mo Tuyet Voi            ,Lam Truong
1886,Giat Mo                      ,Lam Truong
1887,Giay Phut Chia Xa 2          ,Duy Manh
1888,Giay Phut Chia Xa            ,Dam Vinh Hung
1889,Giay Phut Chia Xa            ,Ly Hai
1890,Giay Phut Cuoi Tuan          ,Hung Cuong; Mai Le Huyen
1891,Giay Phut Ta Tu              ,Ha Vy
1892,Giay Phut That Long          ,Lam Vu
1893,Giet Nguoi Anh Yeu           ,Truong Duy
1894,Giet Nguoi Anh Yeu           ,Truong Vu
1895,Giet Nguoi Trong Mong        ,Le Toan
1896,Giet Nguoi Trong Mong        ,Ngoc Lan
1897,Giet Nguoi Trong Mong        ,Tuan Ngoc
1898,Gio Anh Hua De Lam Gi        ,Luu Chi Vy
1899,Gio Bac                      ,Cam Ly
1900,Gio Co Don Thi Em Cung Nhu Toi,Quach Thanh Danh
1901,Gio Danh Do Dua              ,Quang Linh
1902,Gio Mat Trang Thanh          ,Tam Doan
1903,Gio Mua Va Anh               ,Lam Thuy Van
1904,Gio Mua Xuan Toi             ,Ho Le Thu; Bao Han
1905,Gio Nui Mua Rung             ,Truong Vu
1906,Gio Phut Cua Nhau            ,Thai Thao
1907,Gio Sang Mua                 ,Tam Doan
1908,Gio Thoi Ben Song            ,Huong Lan
1909,Gio Thoi Ben Song            ,Ngoc Huyen
1910,Gio Thoi Ben Song            ,Phi Nhung
1911,Gio Ty Canh Ba               ,Nhu Quynh; Manh Quynh
1912,Gio                          ,Khanh Ha
1913,Gioi Han Nao Cho Chung Ta    ,Dam Vinh Hung
1914,Giong An Giang               ,Hai Ly
1915,Giong Ca Di Vang             ,Dalena Anh Khoa
1916,Giong Ca Di Vang             ,Phi Nhung
1917,Giong Ca Di Vang             ,Thai Chau
1918,Giong Ca Di Vang             ,Tuan Vu
1919,Giong Le                     ,Che Linh
1920,Giong Song Ky Niem           ,Lam Thuy Van
1921,Giong Song                   ,Anh Tu
1922,Giot Buon Khong Ten          ,Tam Doan
1923,Giot Buon                    ,Khanh Ha
1924,Giot Ca Phe                  ,Don Ho
1925,Giot Le Cho Ngan Sau         ,Khanh Ha
1926,Giot Le Cho Ngan Sau         ,Tuan Ngoc
1927,Giot Le Co Don               ,Ha Ngoc Van
1928,Giot Le Dai Trang            ,Che Linh
1929,Giot Le Dai Trang            ,Ngoc Son
1930,Giot Le Dai Trang            ,Tuan Vu
1931,Giot Le Sau                  ,Bruce Doan
1932,Giot Le Sau                  ,Che Linh
1933,Giot Le Sau                  ,Gia Linh
1934,Giot Le Sau                  ,Thuy Hang
1935,Giot Le Sau                  ,Uyen Trang
1936,Giot Le Tinh                 ,Phi Nhung
1937,Giot Le Trong Dem            ,Ngoc Ho
1938,Giot Mau Chung Tinh          ,Ngoc Huyen; Che Thanh
1939,Giot Mua Cuoi Thu            ,Thanh Ha
1940,Giot Mua Dem                 ,Jenny Loan
1941,Giot Mua Dem                 ,Truc Quyen
1942,Giot Mua Goi Buon            ,Nha Thanh
1943,Giot Mua Hay Giot Le Tinh    ,Thanh Ha
1944,Giot Mua Thu                 ,Anh Minh; Thuy Huong
1945,Giot Mua Thu                 ,Anh Tuyet
1946,Giot Mua Thu                 ,Khanh Ha
1947,Giot Mua Thu                 ,Nini Ha Vy
1948,Giot Nang Ben Them           ,Bruce Doan
1949,Giot Nang Ben Them           ,Hoang Son
1950,Giot Nang Ben Them           ,Thanh Ha
1951,Giot Nang Ben Them           ,Vu Khanh
1952,Giot Nang Chieu Xua          ,Lam Truong
1953,Giot Nang Hong               ,Thuy Tien
1954,Giot Nuoc Mat Chay Nguoc     ,Philip Huy
1955,Giot Nuoc Mat Cho Doi        ,Dam Vinh Hung
1956,Giot Nuoc Mat Cho Doi        ,Luong Tung Quang
1957,Giot Nuoc Mat Nga            ,Female
1958,Giot Nuoc Mat Nga            ,Ngoc Lien
1959,Giot Nuoc Mat Nga            ,Thai Thao
1960,Giot Nuoc Mat Sau Cung       ,Nhat Kim Anh
1961,Giot Nuoc Mat Tren Mi Mat    ,Sisi
1962,Giot Nuoc Mat Vo Vong        ,Dam Vinh Hung
1963,Giot Sau Trinh Nu            ,Ha Vy
1964,Giot Sau Trinh Nu            ,Mong Ngoc
1965,Giot Sau Trinh Nu            ,Truong Vu
1966,Giot Sau Trong Mat Ai        ,Nha Thanh
1967,Giot Sau Trong Mua           ,Thanh Truc
1968,Giot Sau Trong Tim           ,Thanh Ha
1969,Giot Suong Tren Mi Mat       ,Diem Lien
1970,Giot Suong Tren Mi Mat       ,Lay Minh; Bao Han
1971,Giot Tinh                    ,Ho Le Thu
1972,Giu Doi Cho Nhau             ,Tuan Ngoc
1973,Giu Lai Cho Au Tho           ,Nguyen Khang
1974,Giu Mai Tinh Anh Trong Tim   ,Thu Minh
1975,Giua Anh Va Nguoi Ay Em Chon Ai,Gia Huy
1976,Giua Doi Mat Nai             ,Quang Dung
1977,Giua Hai Con Duong           ,Ly Hai
1978,Giua Hai Mua Mua Nang        ,Lam N Tien
1979,Giua Hai Nguoi Tinh Torn Between 2 Lovers,Christiane
1980,Go Cua Can Nha Ngoai O       ,Bang Tam; Dang The Luan
1981,Go Cua Tinh Yeu              ,Mtv
1982,Go Cua Tinh Yeu              ,Thanh Thuy
1983,Go Cua Trai Tim              ,Manh Quynh
1984,Go Cua Trai Tim              ,Quang Le
1985,Go Cua Trai Tim              ,Quoc Dai
1986,Go Cua Trai Tim              ,Truong Vu
1987,Go Cua                       ,Manh Dinh
1988,Go Cua                       ,Tam Doan
1989,Go Cua                       ,The Vu
1990,Go Cua                       ,Truong Vu
1991,Go Cua                       ,Tuan Vu
1992,Goa Phu Ngay Tho             ,Diem Lien; Minh Thong
1993,Goc Pho Buon                 ,Minh Tuyet
1994,Goc Pho Diu Dang             ,Yen Vy
1995,Goc Pho Reu Xanh             ,Dam Vinh Hung
1996,Goc Pho Reu Xanh             ,Hoang Nam
1997,Goc Pho Reu Xanh             ,Nhat Trung
1998,Goc Vang                     ,Hong Ngoc
1999,Goi Anh Mua Xuan             ,Diem Lien
2000,Goi Anh                      ,Diep Thanh Thanh
2001,Goi Doi Mat Nai              ,Lam Truong
2002,Goi Em La Doa Hoa Sau        ,Vu Khanh
2003,Goi Giac Mo Xua              ,Anh Khoa; Gia Huy
2004,Goi Giac Mo Xua              ,Quang Dung
2005,Goi Giac Mo Xua              ,Thanh Ha
2006,Goi Gio Cho May Ngan Bay     ,Hai Ly
2007,Goi Nguoi Duoi Mo            ,Gia Huy
2008,Goi Nguoi O Lai              ,Lam Gia Minh
2009,Goi Nguoi Xa Voi             ,Don Ho
2010,Goi Nguoi Yeu Dau            ,Man
2011,Goi Nho Que Huong            ,Ngan Tuan; Nhu Hang
2012,Goi Nho Que Huong            ,Nguyen Son
2013,Goi Nho Que Huong            ,Phi Nhung
2014,Goi Nho Que Huong            ,Thanh Tuyen
2015,Goi Nho Que Huong            ,Truong Vu
2016,Goi Nho                      ,Y Lan
2017,Goi Ten Bon Mua              ,Thanh Mai
2018,Goi Tinh Chim Quyen          ,Trong Phuc Ngoc Huyen
2019,Goi Tinh Thiet Tha           ,Ngoc Hue
2020,Goi Tinh Xua Thuc Day        ,Ngoc Ho
2021,Goi Trao Trai Tim            ,Kenny Thai
2022,Got Hong Phieu Du            ,Vu Khanh
2023,Got Hong Thoi Het Phieu Luu  ,Man
2024,Got Hong                     ,Dan Truong
2025,Got Hong                     ,Lam Truong
2026,Got Hong                     ,Ngoc Huyen; Vu Luan
2027,Got Phieu Du                 ,Hung Cuong
2028,Gui Doi Mat Nai              ,Hong Ngoc
2029,Gui Doi Mat Nai              ,Xuan Phu; Hien Thuc
2030,Gui Nguoi Duoi Mo            ,Gia Huy
2031,Gui Nguoi Em Gai             ,Huy Mc
2032,Gui Nguoi Em Gai             ,Tran T Ha
2033,Gui Nguoi Toi Yeu            ,Cam Ly; Canh Han
2034,Gui Niem Thuong Ve Hue       ,Khanh Hoang
2035,Ha Buon                      ,Hong Truc
